Date,Open,High,Low,Close,Volume,Change
2025-07-23,132600,132600,126100,129100,324956,-0.016755521706016796
2025-07-24,129000,132800,127100,128200,432325,-0.006971340046475594
2025-07-25,127000,129100,126900,128500,234429,0.002340093603744098
2025-07-28,127600,129000,123100,124500,200625,-0.0311284046692607
2025-07-29,123300,126100,123300,126100,154080,0.012851405622489986
2025-07-30,124900,127500,124800,127300,188495,0.009516256938937317
2025-07-31,125700,127500,124900,125900,221388,-0.010997643362136711
2025-08-01,124100,125200,119300,119700,307245,-0.04924543288324068
2025-08-04,118600,120900,117000,120200,324215,0.00417710944026739
2025-08-05,120800,125000,120700,123100,209216,0.024126455906821942
2025-08-06,122200,124300,122100,124100,101954,0.008123476848090894
2025-08-07,123900,124800,121800,124200,188041,0.0008058017727639033
2025-08-08,124000,124600,122700,123400,115731,-0.006441223832528209
2025-08-11,124500,124700,122200,123600,126659,0.0016207455429497752
2025-08-12,122500,126700,122500,123900,248523,0.0024271844660195274
2025-08-13,123500,125900,122800,125300,215631,0.011299435028248483
2025-08-14,126700,129400,126500,128500,294690,0.025538707102952918
2025-08-18,127700,128400,126300,127500,313241,-0.0077821011673151474
2025-08-19,128600,130200,127700,129000,325040,0.0117647058823529
2025-08-20,130100,130200,126700,129800,474038,0.006201550387596955
2025-08-21,130400,140500,129700,139400,572232,0.07395993836671799
2025-08-22,140000,143900,136000,139400,619856,0.0
2025-08-25,141000,145200,139000,141000,328691,0.011477761836441891
2025-08-26,140000,141000,138300,139100,304696,-0.013475177304964503
2025-08-27,139500,140300,137200,138700,142863,-0.0028756290438533005
2025-08-28,140000,146000,139200,144100,370389,0.03893294881038223
2025-08-29,145600,145800,142000,143100,222555,-0.006939625260235949
2025-09-01,143200,145700,141500,143800,224013,0.004891684136967056
2025-09-02,142600,153400,142600,151700,481176,0.05493741307371347
2025-09-03,151900,152800,147600,149000,364546,-0.017798286090969007
2025-09-04,147600,150700,146900,149000,196003,0.0
2025-09-05,148500,150500,148000,149900,235180,0.006040268456375841
